"sqrt_distance","log_landsize","Lattitude","Longtitude","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","Price","log_price"
-1.17298440981844,-1.31667104008078,-0.481332792928699,-0.335641538679196,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",2860000,6.45636603312904
-1.17298440981844,-1.4655788607445,-0.497747359140793,-0.30204291015774,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",1630000,6.21218760440396
-1.17298440981844,-1.42001981127087,-0.512899266413544,-0.30204291015774,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","VB",2250000,6.35218251811136
0.868227617069817,0.419941846393703,-1.64929231186572,0.551362254286569,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",1035000,6.01494034979294
0.868227617069817,0.616924260801742,-1.69474803368379,0.496644487837474,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",1321000,6.12090281761453
0.868227617069817,-1.16791857670723,-1.61520052050219,0.50720405680143,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","t","S",742500,5.87069645798925
0.868227617069817,0.43770610367979,-1.66570687807781,0.631039001923295,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","SA",860000,5.93449845124357
-1.75060244245861,-0.835589777141692,0.129794133736729,-0.490195229877726,"Medianas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",2161000,6.33465476688324
-1.75060244245861,-1.03418660542701,0.0767624582822359,-0.466196209505297,"Medianas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",1485000,6.17172645365323
-1.75060244245861,-2.09420728560411,-1.64676699398694,0.907507716613831,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",940000,5.9731278535997
0.883073211482845,0.481102380142886,-1.29448514989672,0.906547755798901,"Medianas","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",985100,5.99348031907
0.883073211482845,0.413218393963335,-1.54827959671447,0.84127042038585,"Grandes","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",1410000,6.14921911265538
0.883073211482845,-0.125405403474863,-1.44347890474491,1.07262097677632,"Medianas","Desconocido","2_o_más_plazas","South_Eastern_Metropolitan","u","S",815000,5.91115760873998
0.883073211482845,0.557822146144567,-1.37150734519964,0.858549715054043,"Medianas","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",1042500,6.0180760636458
-0.0458936147711568,-1.42001981127087,-0.249003548080693,-1.19000666393843,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","t","S",815000,5.91115760873998
-0.0458936147711568,0.565856339600144,-0.250266207020126,-1.18424689904886,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","u","SP",321000,5.50650503240487
-0.0458936147711568,0.579800067012752,-0.269206091110997,-1.21496564512579,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",995000,5.99782308074573
-0.0458936147711568,0.667952973299867,-0.251528865959469,-1.17752717334462,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1290000,6.11058971029925
-0.0458936147711568,0.565856339600144,-0.250266207020126,-1.18424689904886,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","u","PI",3e+05,5.47712125471966
-2.22919056944405,2.21391924532697,-0.231326322929255,-0.249245065338233,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","VB",580000,5.76342799356294
-2.22919056944405,2.21391924532697,-0.1997598494445,-0.266524360006425,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","SA",580000,5.76342799356294
-0.320608467887772,0.709924367369945,-0.21491175671716,-1.12856917178483,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1320000,6.12057393120585
-0.320608467887772,-2.09420728560411,-0.254054183838246,-1.05273226740782,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","S",380000,5.57978359661681
-0.320608467887772,-0.461451731956413,-0.280570021565537,-1.00953403073762,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","SP",1100000,6.04139268515823
-0.320608467887772,-0.888504743260369,-0.261630137474666,-1.14488850563809,"Medianas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","S",660000,5.81954393554187
-1.03670800237351,-0.381341130396959,-0.427038458534863,0.130899417361459,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",552000,5.7419390777292
-1.03670800237351,1.79882194930185,-0.371481465201683,0.224015616406385,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",840000,5.92427928606188
-1.03670800237351,0.404200414543364,-0.425775799595519,0.27969334367041,"Pequeñas","Moderna","2_o_más_plazas","Southern_Metropolitan","u","PI",1010000,6.00432137378264
-1.03670800237351,-0.870630703540087,-0.44850366050451,0.17217773240208,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","PI",2400000,6.38021124171161
-1.03670800237351,0.841486354027214,-0.454816955201497,0.181777340550834,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","PI",3600000,6.55630250076729
-1.03670800237351,0.841486354027214,-0.432089094292506,0.184657222995623,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","PI",750000,5.8750612633917
-1.03670800237351,-6.58815156220462,-0.485120769746909,0.173137693216737,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","t","S",1320000,6.12057393120585
-1.03670800237351,3.15199179360343,-0.418199845959189,0.28065330448534,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","u","S",922500,5.9649663748311
-1.03670800237351,0.435498546362825,-0.339914991716927,0.174097654031667,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",760000,5.88081359228079
-0.0837754677839867,-1.43805597877983,-0.606336027928466,-1.05465218903768,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","t","VB",670000,5.82607480270083
-0.0837754677839867,0.912731801193626,-0.600022733231479,-1.03641293355456,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1575000,6.19728055812562
-0.0837754677839867,0.344038983678036,-0.592446779595148,-1.13336897585948,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","SP",1520000,6.18184358794477
-0.0837754677839867,0.261006899233245,-0.581082849140608,-1.15448811378712,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",1045000,6.01911629044707
-0.907657621105653,0.651160713910055,-0.592446779595148,0.0435429832055657,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",585000,5.76715586608218
-0.907657621105653,0.651160713910055,-0.610124004746676,0.0320234534269525,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",690000,5.83884909073726
-0.907657621105653,0.773061912426477,-0.621487935201127,0.0329834142416096,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","SP",854000,5.93145787068901
-0.907657621105653,-1.31667104008078,-0.588658802777028,-0.0572529023588002,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","VB",9e+05,5.95424250943933
-0.907657621105653,-1.31667104008078,-0.528051173686205,-0.100451139029009,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","SP",350000,5.54406804435028
0.927309566854574,0.422175440624716,1.10582949388617,1.07358093759125,"Medianas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","S",721500,5.85823633542951
0.927309566854574,0.324964728518152,1.01618070918946,0.870069244832929,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",984000,5.99299509843134
-0.554533864457375,-1.34176272664655,-0.714924696716139,-0.0246142346522748,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","SP",450000,5.65321251377534
-0.554533864457375,0.43770610367979,-0.842453249594682,0.0339433750565395,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","VB",490000,5.69019608002851
-0.554533864457375,-0.321347279060644,-0.752804464897881,0.0233838060928562,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",440000,5.64345267648619
0.0835177486860026,-3.36983658004634,0.737133083583946,-1.0114539523672,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",1406000,6.14798532068381
0.0835177486860026,-1.4290072210345,0.715667881614298,-1.03929281599935,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1305000,6.1156105116743
0.527715248764721,-0.673063496947296,1.17780105343153,0.423687465905257,"Medianas","Antigua","Hasta_1_plaza","Northern_Metropolitan","u","S",488000,5.68841982200271
-1.90762433082229,-0.647812488482111,-0.00531037277814554,-0.472915935209534,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","t","S",1013000,6.00560944536028
-1.90762433082229,0.541606190270829,-0.0103610085357889,-0.476755778469253,"Medianas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","t","S",1171000,6.06855689507236
-1.90762433082229,-1.4290072210345,0.0388826901004938,-0.466196209505297,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",1053000,6.02242837118549
-1.90762433082229,-0.647812488482111,0.0073162166157386,-0.452756758096551,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","SP",295000,5.46982201597816
0.853331093925313,0.281016907273856,1.70306717221828,-0.23676557474469,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",445000,5.64836001098093
-0.857819211579353,0.293371496813417,0.306566385251466,-0.539153231437514,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","SP",360000,5.55630250076729
-0.760887420474378,0.821822638293569,0.350506916342146,0.375689425160399,"Grandes","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",2345000,6.3701428470511
0.0101570072599441,0.585731342511641,-0.221225051414147,-1.44574022502714,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",9e+05,5.95424250943933
-0.621659210061416,0.750607574643057,-0.557218595186162,0.32644343535605,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","SP",5200000,6.7160033436348
0.155395996316008,0.766193307098958,-0.802932024791749,0.992176260487429,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1225000,6.08813608870055
0.0286412382375927,-0.994612387168371,0.591295976084248,-1.29214649464354,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","u","S",622000,5.79379038469082
0.0286412382375927,0.442110220230583,0.540663352614643,-1.31480156987523,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","SP",825000,5.91645394854993
-0.279916622186236,-0.169997685994481,0.0936820880700676,0.697756278558604,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","PI",1475000,6.16879202031418
0.0653201161491619,0.912731801193626,0.127521347645821,0.691420537180176,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",2160000,6.33445375115093
0.0653201161491619,-1.0208634996889,0.193937207857804,0.679037042668153,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","t","PI",1050000,6.02118929906994
0.0653201161491619,-0.858847178286132,0.177143843963862,0.839542490919031,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","VB",1275000,6.10551018476997
1.9997144317246,-0.657855247592996,-0.303676680156377,2.69188287934628,"Medianas","Antigua","2_o_más_plazas","Eastern_Metropolitan","u","PI",5e+05,5.69897000433602
1.25272124161118,0.691838986419644,-2.24943410575845,0.522275441595202,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1823000,6.26078666865498
1.25272124161118,0.875211243860797,-2.27834899547054,0.378953291930997,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",2e+06,6.30102999566398
0.362960404600977,-0.0986913939333215,-1.52795078779018,0.52659526526225,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","SP",1045000,6.01911629044707
0.747583909540251,0.459581812345474,-1.55686567750227,0.727611059902406,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",1220000,6.08635983067475
3.26834404661389,0.61499605993453,-2.719269497106,3.23224482205228,"Grandes","Desconocido","2_o_más_plazas","Eastern_Victoria","h","SP",627500,5.79761373015308
0.208384084988148,0.531369553592872,-1.25988829495745,0.12446767990151,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2650000,6.42324587393681
0.208384084988148,2.02688261013564,-0.95584002235204,0.0264556807004136,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","VB",380000,5.57978359661681
0.208384084988148,0.873624603500846,-1.47946468451759,0.0802134863348512,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","SP",3250000,6.51188336097887
0.778065749363481,-0.735703710216907,1.58336710476403,-0.677675577027343,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","t","S",465000,5.66745295288995
0.778065749363481,0.381383364804546,1.47237938399156,-0.60500654333996,"Medianas","Moderna","Hasta_1_plaza","Northern_Metropolitan","h","S",518500,5.71474876072506
-0.882618604164635,-0.401957997932713,0.398487956039175,-0.362904425822223,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","u","S",692000,5.84010609445676
-1.20121997818817,-0.418685511523469,0.569704508220621,-0.159680721308192,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","S",1305000,6.1156105116743
0.260620455297467,0.502279154161419,0.414523724569422,0.9081796891842,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",1060000,6.02530586526477
0.479009847941176,0.579800067012752,1.27073275137072,0.573825337355219,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",805000,5.90579588036787
0.479009847941176,0.397396441373167,1.36669483076442,0.675197199408434,"Medianas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","S",682000,5.83378437465648
0.897868395970539,0.117410853571453,0.958098397977412,-2.22369246942052,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",535000,5.72835378202123
0.883073211482845,0.285972568605849,-0.560880306110393,1.41801487797658,"Grandes","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","PI",1088000,6.03662889536216
0.897868395970539,-0.111981107868951,0.731198586568807,-2.01893282760271,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","PI",630000,5.79934054945358
-0.320608467887772,-1.58176744952659,-0.482090388292395,0.758809786386127,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","S",677000,5.83058866868514
-0.320608467887772,-0.746437678681782,-0.290923824868513,0.63823870803486,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","VB",670000,5.82607480270083
-0.320608467887772,-0.852994462984558,-0.478681209156033,0.61596761712925,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","t","PI",1320000,6.12057393120585
-2.03660301644899,-1.8133788634861,0.131183058570051,-0.202590969734113,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","u","VB",350000,5.54406804435028
-2.03660301644899,-1.96650712025999,0.15252199464572,-0.194527298889138,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","S",620000,5.79239168949825
-2.03660301644899,-1.39341748988288,0.182952075085021,-0.195871244029876,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",1760000,6.24551266781415
-0.122085405101431,-0.864725848064166,-1.09435370800328,0.277773422040823,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",1091500,6.03802374004516
1.33399053100797,0.367502213231007,-2.00321561257713,0.811319642961074,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1140000,6.05690485133647
1.33399053100797,-1.31667104008078,-1.91470322092578,0.465541757435273,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","t","S",950000,5.97772360528885
1.33399053100797,0.55378671574521,-2.05119665227398,0.554146140649838,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",425000,5.62838893005031
1.33399053100797,0.457410414869828,-1.86003008885019,0.632094958820018,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1116000,6.04766419460156
-1.31785648376609,0.290909773055867,0.202144490963851,0.0316394691008714,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","u","S",1030000,6.01283722470517
-0.532499120029938,-0.27901562275632,0.809988504386806,-0.209022707194061,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","VB",9e+05,5.95424250943933
-0.532499120029938,0.0918897642499499,0.908349635765392,-0.142785410966081,"Grandes","Antigua","2_o_más_plazas","Northern_Metropolitan","h","SP",922000,5.96473092105363
-0.532499120029938,0.225245713179812,0.709480852811111,-0.390455301209811,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",1077000,6.03221570329798
-0.532499120029938,-0.50115766444463,1.06100510153781,-0.105442935266699,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","PI",805000,5.90579588036787
1.68388063193163,0.741868994136376,2.77948391804944,-0.893858752542245,"Grandes","Moderna","2_o_más_plazas","Northern_Metropolitan","h","PI",665000,5.8228216453031
1.68388063193163,0.474682813783977,2.67468322607998,-0.939840875575451,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","h","S",660000,5.81954393554187
3.22028612736932,0.392840980318081,-3.76134191978567,2.75159244203306,"Grandes","Desconocido","Hasta_1_plaza","South_Eastern_Metropolitan","h","S",572000,5.75739602879302
1.9760693513636,0.943207576992616,0.165527381721452,2.62871745772613,"Grandes","Antigua","2_o_más_plazas","Eastern_Metropolitan","h","S",932000,5.96941591235398
1.9760693513636,-0.43137113811369,0.0184276152824105,2.66538796085514,"Pequeñas","Moderna","Hasta_1_plaza","Eastern_Metropolitan","h","SP",570000,5.75587485567249
1.9760693513636,-0.757259272348295,0.0796665738428607,2.69965856194696,"Grandes","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",875000,5.94200805302231
2.17389813795458,-1.35023328493993,-2.24930783986447,2.19020735748066,"Pequeñas","Desconocido","Hasta_1_plaza","South_Eastern_Metropolitan","u","S",348000,5.54157924394658
2.17389813795458,0.733072426606296,-1.98377066491052,2.1647683958857,"Medianas","Desconocido","2_o_más_plazas","South_Eastern_Metropolitan","h","SP",760000,5.88081359228079
1.83198660829488,0.457410414869828,1.67541494144563,1.54962550569914,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Victoria","h","S",621000,5.79309160017658
1.880444990259,-1.04089871020981,-2.21142807168273,1.34265795400718,"Pequeñas","Moderna","Hasta_1_plaza","South_Eastern_Metropolitan","u","S",612000,5.78675142214556
0.823383141196314,1.18489993582622,0.35921926302411,1.54751359190623,"Grandes","Antigua","2_o_más_plazas","Eastern_Metropolitan","h","SP",1856000,6.26857797188284
1.08583947412334,3.25202018033752,0.542936138705551,1.90865085047091,"Grandes","Moderna","2_o_más_plazas","Eastern_Metropolitan","h","S",2705000,6.43216726944259
1.34740223519895,0.883116084591641,1.1328503951892,1.50095549238336,"Medianas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","S",975000,5.98900461569854
1.55712964696553,0.214848500175273,2.2986633939292,0.203184466723579,"Grandes","Moderna","2_o_más_plazas","Northern_Metropolitan","h","SP",940000,5.9731278535997
1.55712964696553,-0.275233486488956,1.99486765311166,0.500772319341482,"Pequeñas","Moderna","2_o_más_plazas","Northern_Metropolitan","u","S",437000,5.64048143697042
1.55712964696553,0.654910752796939,2.14777565067195,0.323179568585452,"Grandes","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",660000,5.81954393554187
-0.361832300887912,1.04606667558952,0.729430864053637,-0.779527419487886,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","u","S",291000,5.46389298898591
-0.361832300887912,-0.801451293254788,0.693823881962803,-1.03449301192497,"Medianas","Moderna","Hasta_1_plaza","Western_Metropolitan","h","VB",750000,5.8750612633917
-0.361832300887912,0.4508748000089,0.726021684917274,-1.0489884202299,"Grandes","Moderna","2_o_más_plazas","Western_Metropolitan","h","VB",2200000,6.34242268082221
0.639118954805715,0.442110220230583,1.3933369343856,-0.265084418784167,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",720000,5.85733249643127
-1.31785648376609,-1.13139731753358,0.303662269690841,-0.0544690159955307,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","VB",1350000,6.13033376849501
-1.31785648376609,-1.51275956513433,0.275757507130316,-0.142113438395712,"Medianas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",1852000,6.26764098234592
-0.907657621105653,-3.53575758133402,0.0955760764792175,-0.946464605198712,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","PI",170000,5.23044892137827
0.985608870576375,0.921948324037104,-0.368451083747168,1.76024090848777,"Grandes","Antigua","2_o_más_plazas","Eastern_Metropolitan","h","S",1372000,6.13735411137073
3.4292389341743,0.622692092362869,-3.92056321204294,1.48617209583442,"Medianas","Antigua","Hasta_1_plaza","Eastern_Victoria","h","S",611000,5.78604121024255
3.53137855828999,0.793456743351377,-4.49431543410237,1.26806899868966,"Medianas","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",755000,5.87794695162919
4.22521930031265,1.08317871286082,3.94655957572887,-3.77527713454024,"Grandes","Moderna","2_o_más_plazas","Northern_Victoria","h","SP",521000,5.71683772329952
0.607599601153157,0.305612007258621,1.56026044617319,-1.05359623214123,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",625000,5.79588001734407
-0.403609548226438,0.70812689202677,-0.673383217610166,0.745562327140968,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1910000,6.28103336724773
-0.403609548226438,0.647400036600732,-0.568329993852834,0.50422817827512,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","PI",5e+05,5.69897000433602
0.329153080523048,-1.06124137839197,1.35482583673414,-0.440085275339968,"Medianas","Moderna","Hasta_1_plaza","Northern_Metropolitan","t","S",525000,5.72015930340596
0.329153080523048,0.541606190270829,1.19939252129507,-0.689483095050517,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","SP",847000,5.92788341033071
1.08583947412334,0.348764970367963,1.40773124629465,1.0687811335166,"Grandes","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",990000,5.99563519459755
1.08583947412334,-0.968871037339178,1.34232551323423,0.967601263626424,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","S",695000,5.84198480459011
0.747583909540251,4.14341112986568,-1.58666442847194,0.0148401548402802,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","u","SP",1210000,6.08278537031645
0.747583909540251,1.62248465849984,-1.58275018575985,0.339594898519689,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1140000,6.05690485133647
-0.857819211579353,1.21346279334523,-0.263776657671595,0.381545186131226,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",1e+06,6
-0.857819211579353,2.23852708686779,-0.269458622898866,0.427431313082911,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",450000,5.65321251377534
-0.857819211579353,0.512742017177733,-0.130439873671892,0.447398498033125,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2900000,6.46239799789896
4.16628436300193,0.684535178067353,2.04714173320245,5.10589634057048,"Medianas","Moderna","2_o_más_plazas","Northern_Victoria","h","SP",650000,5.81291335664286
-0.102876017600459,0.0774961607090425,0.925395531447023,0.6207674212039,"Medianas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","S",790000,5.89762709129044
-0.102876017600459,0.408717072617983,0.900773682129062,0.564129733124946,"Pequeñas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","VB",780000,5.89209460269048
-0.102876017600459,0.419941846393703,0.767436898129358,0.444134631262527,"Medianas","Antigua","Hasta_1_plaza","Eastern_Metropolitan","h","S",726500,5.86123561863404
-0.102876017600459,0.3836828239457,0.83221130172006,0.4361669564988,"Medianas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","S",710000,5.85125834871908
1.07165612543846,-1.8750475575752,-1.76634079554731,0.307244219057998,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",645000,5.80955971463527
1.34740223519895,0.468232008536341,1.5711193130519,-2.51264067470487,"Grandes","Moderna","2_o_más_plazas","Western_Metropolitan","h","SP",650500,5.81324730089761
0.778065749363481,0.624609139497377,1.53260821540044,-0.794790796444972,"Grandes","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","PI",650000,5.81291335664286
0.778065749363481,-1.27587896426062,1.55508354452165,-0.74957664206311,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","t","S",390000,5.5910646070265
1.00006500233755,0.759288927624038,1.19623587394667,-1.90709739266706,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",810000,5.90848501887865
1.00006500233755,0.729537390211494,1.0829753670832,-1.7821104945675,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","SP",735000,5.8662873390842
1.00006500233755,0.693658668054017,1.36151792911297,-1.85295560270682,"Grandes","Moderna","Hasta_1_plaza","Western_Metropolitan","h","PI",640000,5.80617997398389
-1.37860785348437,-1.02750831491749,0.178785300585053,-0.696394812917794,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","t","S",967000,5.985426474083
-1.37860785348437,-1.56168164310626,0.251514455494023,-0.602222656975872,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","VB",850000,5.92941892571429
-1.37860785348437,-1.47488162076355,0.232195773721304,-0.604910547257894,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","t","VB",5e+05,5.69897000433602
-1.37860785348437,-1.4290072210345,0.224241022403126,-0.602030664813377,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","SP",535000,5.72835378202123
-0.833252692613178,0.974470558857294,0.148860283721489,0.358122142247645,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",758000,5.87966920563205
-0.403609548226438,1.12717073308361,0.1487340178276,0.554722117138687,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",862000,5.93550726582471
2.23077766169197,0.381383364804546,-2.44893421818227,1.63371807308416,"Grandes","Desconocido","2_o_más_plazas","South_Eastern_Metropolitan","h","S",965000,5.98452731334379
2.23077766169197,0.601419547650504,-2.24147935444027,1.662708889694,"Grandes","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",761000,5.88138465677057
0.778065749363481,0.367502213231007,0.954184155265313,-2.13931191379094,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","PI",520000,5.7160033436348
0.778065749363481,0.276042650546218,0.984614235704614,-2.11761679937445,"Medianas","Moderna","Hasta_1_plaza","Western_Metropolitan","h","SP",530000,5.72427586960079
-0.599109951083182,-0.570097176458277,0.0147659043580899,-1.09084271175937,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",1020000,6.00860017176192
-0.599109951083182,-0.59870917626798,0.000624124236993464,-1.11052190846475,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","u","PI",210000,5.32221929473392
1.11407463900964,0.305612007258621,1.78678145989994,-0.0618607142701363,"Grandes","Moderna","2_o_más_plazas","Northern_Metropolitan","h","S",750000,5.8750612633917
