"Suburb","Address","Rooms","Distance","Lattitude","Longtitude","SellerG","Date","Postcode","Bedroom2","Bathroom","YearBuilt","CouncilArea","CarImp","LandsizeImp","sqrt_distance_std","log_landsize_std","lattitude_std","longtitude_std","log_room_land_std","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","bath_cat","bed_cat","sell_rate_cat","may_have_water","Price","log_price","price_label","price_label_high","kmeans_cluster"
"Reservoir","20 Barton St",3,12,-37.71142,145.00377,"Barry","19/08/2017",3073,3,1,1950,"",2,653,0.458747875675436,0.569317679692459,1.23496199957246,0.0793641933937578,-0.455276004818763,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",876000,5.94250410616808,FALSE,FALSE,1
"South Kingsville","14 Vernon St",3,9.1,-37.8289,144.8718,"Jas","20/05/2017",3015,3,1,NA,"Hobsons Bay",3,715,-0.0499197853465978,0.692171194163836,-0.243802823161672,-1.19073012041422,-0.576642763191696,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",1290000,6.11058971029925,TRUE,FALSE,2
"Moonee Ponds","1/132 Pascoe Vale Rd",4,6.9,-37.761,144.9262,"Nelson","22/05/2016",3039,4,2,2000,"Moonee Valley",1,67,-0.493059775864142,-2.51454747835623,0.610879943808355,-0.667178323254714,2.97619650605465,"Grandes","Moderna","Pocas_plazas","Western_Metropolitan","t","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",726000,5.86093662070009,FALSE,FALSE,5
"West Footscray","140 Essex St",2,8.2,-37.7933,144.876,"Village","3/12/2016",3012,2,1,1940,"Maribyrnong",1,444,-0.223904489800183,0.046845461468911,0.204307729181941,-1.15030884195707,-0.481652018579764,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",912500,5.96023287312851,TRUE,FALSE,1
"Thornbury","129 Collins St",3,6.5,-37.7555,145.0152,"Love","8/04/2017",3071,3,2,NA,"Darebin",4,584,-0.580901433361038,0.418060918305786,0.680110506670501,0.189367815480694,-0.305849731663461,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",1345000,6.12872228433843,TRUE,TRUE,5
"Brighton East","13 Churchill Ct",4,10.3,-37.92884,145.01518,"Buxton","24/06/2017",3187,4,2,2000,"Bayside",2,725,0.169175447558461,0.710982929621891,-1.50178508724112,0.189175333202813,-0.210298982772714,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","TRUE",2525000,6.40226138245468,TRUE,TRUE,4
"Moonee Ponds","109 Waverley St",4,6.9,-37.7644,144.9061,"Nelson","8/04/2017",3039,4,2,1910,"Moonee Valley",3,574,-0.493059775864142,0.394667881185532,0.568082868584531,-0.860623013013919,0.102188065062151,"Grandes","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1515000,6.18041263283832,TRUE,TRUE,5
"Hawthorn East","24 Wiseman St",2,7.5,-37.8373,145.0455,"Marshall","22/08/2016",3123,2,1,1940,"Boroondara",2,326,-0.365941248179525,-0.37157267345444,-0.349536773714696,0.480978467207579,-0.0682975215708286,"Pequeñas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1385000,6.14144977340047,TRUE,TRUE,2
"Yarraville","61 Eirene St",2,6.3,-37.82333,144.87955,"Sweeney","22/07/2017",3013,2,1,1940,"Maribyrnong",3,463,-0.625836232645037,0.103599167458912,-0.173691144044995,-1.11614323754693,-0.537718899134993,"Pequeñas","Antigua","Muchas_plazas","Western_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",9e+05,5.95424250943933,FALSE,FALSE,2
"South Kingsville","2/17 Greene St",2,9.1,-37.8288,144.8711,"Jas","22/04/2017",3015,2,1,1970,"Hobsons Bay",1,228,-0.0499197853465978,-0.855849054920492,-0.242544085655136,-1.19746700015703,0.410118214666028,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",3e+05,5.47712125471966,FALSE,FALSE,2
"Burwood East","11 Kalista Ct",3,14.7,-37.85771,145.15466,"Fletchers","1/07/2017",3151,3,1,NA,"Whitehorse",1,563,0.879290432510549,0.368460106637827,-0.606445098808336,1.53154674253748,-0.256849182100761,"Medianas","Desconocido","Pocas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1180000,6.07188200730613,TRUE,FALSE,2
"Watsonia","2/10 Powley Pde",2,14.5,-37.71607,145.07884,"Darren","29/07/2017",3087,2,1,2007,"Banyule",1,169,0.849540522444751,-1.26142689642155,1.17643070551626,0.801846425246313,0.810787809692899,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",686000,5.83632411570675,FALSE,FALSE,1
"Armadale","121 Kooyong Rd",4,6.3,-37.85249,145.02091,"Marshall","3/09/2017",3143,4,2,1900,"",2,761,-0.625836232645037,0.776620583509986,-0.540739000964758,0.244321505954555,-0.27514229892757,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",5100000,6.70757017609794,TRUE,TRUE,3
"Malvern East","16A Manning Rd",3,11.2,-37.8727,145.0458,"Marshall","3/12/2016",3145,3,3,1930,"Stonnington",1,376,0.325225173108187,-0.178307643395443,-0.795129851045237,0.483865701383188,0.283301660876231,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",2273000,6.35659943572497,TRUE,TRUE,3
"Williamstown","8 Pearson St",3,6.8,-37.8561,144.90028,"Williams","3/06/2017",3016,3,1,NA,"Hobsons Bay",0,169,-0.514776141703947,-1.26142689642155,-0.586179424952351,-0.916635356018864,1.35331315575877,"Medianas","Desconocido","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",950000,5.97772360528885,TRUE,FALSE,2
"Yallambie","5 Crew St",3,15,-37.7306,145.0854,"Miles","19/11/2016",3085,3,1,1960,"Banyule",1,616,0.923538377916655,0.490313951125297,0.993536145809696,0.864980612550654,-0.377228368356514,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",710000,5.85125834871908,FALSE,FALSE,1
"Wheelers Hill","16 Belinda Cr",4,16.7,-37.90248,145.187,"Harcourts","3/09/2017",3150,4,3,NA,"",2,872,1.1663224128023,0.961033515442729,-1.1699818805057,1.84279058665779,-0.457323491277098,"Grandes","Desconocido","Muchas_plazas","South_Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1223000,6.08742645703629,TRUE,FALSE,4
"Keilor East","19 Tuppal Pl",4,12.8,-37.7317,144.8619,"Nelson","29/04/2017",3033,4,2,NA,"Moonee Valley",2,814,0.587889189080615,0.867809843966453,0.979690033237356,-1.28600884820629,-0.365227999671646,"Grandes","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",885000,5.94694327069783,FALSE,FALSE,5
"Prahran","11/8 Grandview Gr",1,4.6,-37.85279,145.00811,"Jellis","1/07/2017",3181,1,1,NA,"Stonnington",0,111,-1.04099376876594,-1.83078375533842,-0.544515213484454,0.121132847799909,0.445801186364199,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",399000,5.60097289568675,FALSE,FALSE,2
"Thornbury","8/89 Ballantyne St",1,6.5,-37.7581,144.9944,"Love","22/05/2016",3071,1,1,NA,"Darebin",1,359,-0.580901433361038,-0.240972408691003,0.647383331499321,-0.0108137540213235,-1.12477048508815,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",245000,5.38916608436453,FALSE,FALSE,1
"Melton","1 Irving Rd",4,31.7,-37.68834,144.56803,"YPA","3/06/2017",3337,4,2,NA,"Melton",2,643,2.92111505995216,0.548415672586934,1.5254786160919,-4.11424720539929,-0.0496990920100519,"Grandes","Desconocido","Muchas_plazas","Western_Victoria","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",4e+05,5.60205999132796,FALSE,FALSE,5
"Ivanhoe","4 Waterdale Rd",4,7.9,-37.7815,145.0403,"Miles","28/05/2016",3079,4,3,2007,"Banyule",3,719,-0.284004107367686,0.699727270552597,0.352838754958788,0.430933074832007,-0.199179538119713,"Grandes","Moderna","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",2595000,6.41413736218448,TRUE,TRUE,3
"Chirnside Park","2 Greenridge Ct",4,27.1,-37.76032,145.30299,"Hoskins","27/05/2017",3116,4,2,1996,"Yarra Ranges",3,734,2.43856017452165,0.727692954620793,0.619439358853155,2.95909156005,-0.226806785379532,"Grandes","Moderna","Muchas_plazas","Eastern_Victoria","h","SP","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",911982,5.95998626664221,TRUE,FALSE,5
"Heidelberg Heights","2/601 Upper Heidelberg Rd",2,10.5,-37.747,145.0575,"hockingstuart","26/07/2016",3081,2,1,1970,"Banyule",1,127,0.204424535798142,-1.64840134876884,0.787103194730061,0.59646783422809,1.19307915118704,"Pequeñas","Antigua","Pocas_plazas","Eastern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",4e+05,5.60205999132796,FALSE,FALSE,1
"Newport","473 Melbourne Rd",3,8.4,-37.8395,144.8825,"Williams","4/06/2016",3015,3,2,1910,"Hobsons Bay",2,296,-0.184447098139783,-0.50232587957645,-0.377228998859554,-1.08775210148774,0.603398673551979,"Medianas","Antigua","Muchas_plazas","Western_Metropolitan","h","VB","Muchos_baños","Pocos_dormitorios","Más_populares","TRUE",920000,5.96378782734556,TRUE,FALSE,3
"Balwyn","27 Nungerner St",4,9.7,-37.8055,145.0699,"Jellis","7/05/2016",3103,4,2,NA,"Boroondara",2,664,0.0613230838459341,0.591943346271341,0.0507417533787718,0.715806846815805,-0.0926999998580899,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2130000,6.32837960343874,TRUE,TRUE,3
"Doncaster","5 Alma Ct",5,12.4,-37.78109,145.13745,"Barry","22/07/2017",3108,5,3,1975,"Manningham",2,851,0.523839365128413,0.928016341577939,0.357999578735808,1.36591574200218,-0.126132643280911,"Grandes","Moderna","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1530000,6.1846914308176,TRUE,TRUE,3
"Malvern East","5D Belson St",3,8.4,-37.86779,145.04482,"Tim","24/06/2017",3145,3,2,NA,"Stonnington",2,161,-0.184447098139783,-1.32710876807055,-0.733325839471964,0.474434069742922,1.41820015455736,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1275000,6.10551018476997,TRUE,FALSE,3
"Brunswick East","15 Ethel St",2,4.5,-37.7722,144.9751,"Nelson","22/05/2016",3057,2,1,NA,"Moreland",1,148,-1.06763966916345,-1.44114048798012,0.46990134307108,-0.19655915264612,0.988326532430071,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",957000,5.98091193777684,TRUE,FALSE,1
"Richmond","131 Lord St",4,2.6,-37.8244,145.0044,"Jellis","3/12/2016",3121,4,2,1893,"Yarra",2,319,-1.64608904539967,-0.400972160314173,-0.187159635365419,0.0854273851623442,0.888199381743072,"Grandes","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",3335000,6.52309583825257,TRUE,TRUE,3
"Albion","1/121 Anderson Rd",1,13.9,-37.7849,144.8272,"FN","20/05/2017",3020,1,1,1970,"Brimbank",1,1175,0.759037964280941,1.36496856167986,0.310041679734964,-1.61996560117379,-2.71127658180714,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",2e+05,5.30102999566398,FALSE,FALSE,1
"Niddrie","13 The Avenue",3,10.4,-37.73521,144.87709,"Nelson","27/05/2017",3042,3,1,NA,"Moonee Valley",2,577,0.186842359105374,0.401728313402472,0.935508346756209,-1.13981855778654,-0.28971478166687,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",980000,5.9912260756925,TRUE,FALSE,1
"Sandringham","79 Victoria St",4,15.2,-37.95694,145.01936,"Buxton","27/05/2017",3191,4,2,1945,"Bayside",2,831,0.952791582307419,0.895804997519258,-1.85549032659107,0.229404129381262,-0.392884359780483,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","TRUE",2100000,6.32221929473392,TRUE,TRUE,4
"Malvern East","54 Capon St",2,11.2,-37.8846,145.087,"Jellis","25/02/2017",3145,2,1,NA,"Stonnington",4,1220,0.325225173108187,1.41587145682203,-0.94491961432862,0.880379194820566,-1.83411025226749,"Pequeñas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",2412000,6.38237730346811,TRUE,TRUE,2
"Heidelberg West","19 Derna St",2,9.4,-37.7469,145.0399,"Barry","18/03/2017",3081,2,1,NA,"Banyule",0,627,0.00614552208592741,0.51428666862241,0.788361932236686,0.427083429264529,-0.94343631743569,"Pequeñas","Desconocido","Pocas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",752000,5.87621784059164,FALSE,FALSE,1
"South Kingsville","1/39 New St",2,9.1,-37.8289,144.8671,"Greg","6/08/2016",3015,2,2,2011,"Hobsons Bay",1,151,-0.0499197853465978,-1.41396051542084,-0.243802823161672,-1.23596345583072,0.961475488108066,"Pequeñas","Moderna","Pocas_plazas","Western_Metropolitan","t","SP","Muchos_baños","Pocos_dormitorios","Más_populares","TRUE",650000,5.81291335664286,FALSE,FALSE,3
"Maidstone","18 Pullar St",2,9.2,-37.7835,144.8723,"Burnham","20/05/2017",3012,2,1,1990,"Maribyrnong",0,315,-0.0311300520107935,-0.418062900394733,0.327664004827179,-1.18591806345514,-0.0223699128732373,"Pequeñas","Moderna","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",472500,5.67440181284528,FALSE,FALSE,1
"Footscray","15 Greer St",4,5.1,-37.79686,144.908,"Nelson","22/07/2017",3011,4,2,1994,"Maribyrnong",1,180,-0.911909575979421,-1.17601949538901,0.15949667394757,-0.842337196569219,1.65386720206033,"Grandes","Moderna","Pocas_plazas","Western_Metropolitan","h","SA","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1e+06,6,TRUE,FALSE,3
"Brunswick","69 Glenlyon Rd",3,5.2,-37.7719,144.9661,"Nelson","28/08/2016",3056,3,2,1890,"Moreland",1,280,-0.886863998754114,-0.577590974081789,0.473677555590776,-0.283176177911366,0.677752920380415,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",1210000,6.08278537031645,TRUE,FALSE,5
"Hawthorn","504/2 Golding St",2,5.3,-37.82214,145.03288,"Fletchers","15/07/2017",3122,2,1,2014,"Boroondara",1,333,-0.862058108666718,-0.342797805889394,-0.158712167716818,0.359522149557697,-0.0967241597016726,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",6e+05,5.77815125038364,FALSE,FALSE,2
"Sunshine","20 Servante St",3,12.6,-37.7877,144.838,"hockingstuart","15/10/2016",3020,3,1,NA,"Brimbank",3,435,0.555991366092782,0.0191088639277701,0.274797029550623,-1.51602517085544,0.0882742605920739,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",735000,5.8662873390842,FALSE,FALSE,1
"Kew","56 Cecil St",4,5.6,-37.8047,145.0534,"Jellis","17/09/2016",3101,4,2,1983,"Boroondara",2,861,-0.789012572573048,0.943839222230894,0.0608116534315046,0.557008967162808,-0.44033728100372,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2350000,6.37106786227174,TRUE,TRUE,3
"Williamstown","26A Macquarie St",3,8,-37.8551,144.8959,"Williams","25/02/2017",3016,3,2,NA,"Hobsons Bay",2,204,-0.263846075583024,-1.00649563330822,-0.573592049886547,-0.958788974981326,1.10146703523781,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1262000,6.10105935490812,TRUE,FALSE,3
"Thornbury","3/57 Pender St",1,6.5,-37.7539,145.0075,"Love","19/11/2016",3071,1,1,1965,"Darebin",1,345,-0.580901433361038,-0.294848615279988,0.700250306775788,0.115262138309205,-1.07154628083749,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",383000,5.58319877396862,FALSE,FALSE,1
"Croydon","46 Vinter Av",3,23,-37.80618,145.27755,"iTRAK","3/09/2017",3136,3,1,NA,"",8,1082,1.97257294007979,1.25328693400153,0.0421823383340607,2.71425410196649,-1.13096795860154,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1005000,6.00216606175651,TRUE,FALSE,1
"Carlton","425 Cardigan St",4,1.8,-37.7962,144.9659,"Woodards","28/08/2016",3053,4,1,NA,"Melbourne",1,284,-1.95392933528521,-0.558378975650858,0.167804341491064,-0.285101000695105,1.0437012817532,"Grandes","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Menos_populares","FALSE",2345000,6.3701428470511,TRUE,TRUE,1
"Pascoe Vale","30 Downs St",2,9.9,-37.7242,144.9411,"Nelson","22/05/2016",3044,2,1,2012,"Moreland",2,135,0.0976352496842751,-1.56566276274732,1.07409534623102,-0.523779025870808,1.11134185599446,"Pequeñas","Moderna","Muchas_plazas","Northern_Metropolitan","t","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",550500,5.74075732330777,FALSE,FALSE,1
"Altona North","4/221 Blackshaws Rd",2,11.1,-37.8332,144.8649,"Jas","28/08/2016",3025,2,1,1970,"Hobsons Bay",1,153,0.30820385451622,-1.39613890066652,-0.297928535944764,-1.25713650645102,0.943869548050028,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",292000,5.46538285144842,FALSE,FALSE,2
"Williamstown","19 Perry St",3,8,-37.8613,144.8939,"Greg","7/11/2016",3016,3,2,1996,"Hobsons Bay",3,430,-0.263846075583024,0.0034506180895302,-0.651633775294712,-0.978037202818169,0.103743012522947,"Medianas","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1575000,6.19728055812562,TRUE,TRUE,3
"Essendon","108 Ogilvie St",3,8,-37.7463,144.8934,"Brad","15/10/2016",3040,3,1,NA,"Moonee Valley",3,503,-0.263846075583024,0.215830892542872,0.795914357276168,-0.982849259777243,-0.106067065468445,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",980000,5.9912260756925,TRUE,FALSE,1
"Eaglemont","20 Glenard Dr",4,10.3,-37.7652,145.0687,"Nelson","28/08/2016",3084,4,3,1960,"Banyule",2,1177,0.169175447558461,1.36727200301712,0.558012968531888,0.704257910113918,-0.858645737330663,"Grandes","Antigua","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",2309000,6.36342393291718,TRUE,TRUE,5
"Elsternwick","4 Buxton St",3,8.5,-37.8885,145.0133,"Gary","7/05/2016",3185,3,2,1905,"Glen Eira",1,391,-0.164894562377838,-0.125324753199191,-0.99401037708539,0.171081999035721,0.230959962227909,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1755000,6.24427712080184,TRUE,TRUE,4
"Hampton East","1/4 Flowerdale Rd",3,14.5,-37.9431,145.0347,"hockingstuart","28/08/2016",3188,3,2,NA,"Bayside",2,317,0.849540522444751,-0.409490573172328,-1.68128105567991,0.377038036888956,0.511686847078742,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","u","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",865000,5.93701610746481,FALSE,FALSE,4
"Kew East","73 Belford Rd",3,7.5,-37.7955,145.0473,"Jellis","4/03/2017",3102,3,1,NA,"Boroondara",3,650,-0.365941248179525,0.563080877360417,0.176615504037171,0.498301872260683,-0.44911467939873,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1750000,6.24303804868629,TRUE,TRUE,1
"Brighton","6/30 Roslyn St",2,10.5,-37.92545,145.00277,"Marshall","29/07/2017",3186,2,1,1980,"Bayside",1,138,0.204424535798142,-1.53589402201947,-1.45911388576791,0.0697400794753363,1.08193337241522,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",760000,5.88081359228079,FALSE,FALSE,2
"South Yarra","30/30 Murphy St",2,3.3,-37.837,144.9907,"hockingstuart","13/05/2017",3141,2,1,NA,"Stonnington",1,296,-1.4140373189484,-0.50232587957645,-0.345760561194999,-0.0464229755194009,0.0608733274861077,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",615000,5.78887511577542,FALSE,FALSE,2
"Elwood","288 Barkly St",3,7.7,-37.8758,144.9798,"McGrath","25/02/2017",3184,3,2,NA,"Port Phillip",0,218,-0.324706614433311,-0.916595701364605,-0.834150713749275,-0.151325817229621,1.01265505973274,"Medianas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1561000,6.19340290306242,TRUE,TRUE,3
"Reservoir","1 Don St",4,12,-37.70671,145.03086,"RW","26/08/2017",3073,4,2,1985,"",10,1002,0.458747875675436,1.14924938552264,1.29424853613248,0.340081439442972,-0.643261599146711,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1112000,6.04610478724604,TRUE,FALSE,5
"Glen Huntly","22/89 Neerim Rd",2,10.4,-37.8866,145.0396,"Buxton","25/02/2017",3163,2,1,1970,"Glen Eira",1,295,0.186842359105374,-0.506909380329217,-0.970094364460318,0.424196195089194,0.0654013593519991,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","t","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",710000,5.85125834871908,FALSE,FALSE,2
"Ashwood","4 Moore St",4,10.2,-37.86301,145.11159,"Buxton","24/06/2017",3147,4,1,NA,"Monash",2,778,0.151422564115883,0.806544080085792,-0.673158186657322,1.1170361560725,-0.304703665521077,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Menos_populares","FALSE",1425000,6.15381486434453,TRUE,TRUE,2
"Dingley Village","1/270 Spring Rd",2,22.2,-37.9811,145.13807,"Ray","27/05/2017",3172,2,1,1980,"Kingston",1,2256,1.87692352515638,2.24849291445725,-2.15960130818154,1.37188269263155,-2.65665544114344,"Pequeñas","Moderna","Pocas_plazas","South_Eastern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",595000,5.77451696572855,FALSE,FALSE,2
"Elwood","53 Addison St",4,7.7,-37.8775,144.9808,"Chisholm","27/06/2016",3184,3,3,2005,"Port Phillip",0,235,-0.324706614433311,-0.814891453463291,-0.855549251361186,-0.141701703311473,1.2971094813335,"Grandes","Moderna","Pocas_plazas","Southern_Metropolitan","h","VB","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1875000,6.27300127206374,TRUE,TRUE,3
"Braybrook","10 Sedge Cl",4,10.8,-37.7759,144.8552,"Nelson","22/04/2017",3019,4,3,2002,"Maribyrnong",2,475,0.256674592165513,0.138255809109446,0.42332805532747,-1.35049041145936,0.355497074002322,"Grandes","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1e+06,6,TRUE,FALSE,3
"Oakleigh South","4 Hardy Ct",4,15.5,-37.92542,145.10622,"Buxton","24/06/2017",3167,4,2,NA,"Monash",4,619,0.996312875503439,0.496894157654431,-1.45873626451599,1.06535466433137,0.00119891673415432,"Grandes","Desconocido","Muchas_plazas","South_Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1215000,6.08457627793433,TRUE,FALSE,4
"Strathmore Heights","5 Lockheed St",4,12.5,-37.7156,144.8975,"Nelson","22/05/2016",3041,4,3,NA,"Moonee Valley",2,541,0.539947517997398,0.314472325597865,1.18234677179721,-0.943390392711961,0.181413105220519,"Grandes","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",950000,5.97772360528885,TRUE,FALSE,5
"Glen Waverley","45 Kennedy St",3,16.7,-37.8763,145.17166,"Roger","16/09/2017",3150,3,1,NA,"",0,727,1.1663224128023,0.714714125314517,-0.840444401282221,1.69515667914982,-0.598912882933529,"Medianas","Desconocido","Pocas_plazas","Eastern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1750000,6.24303804868629,TRUE,TRUE,2
"Epping","4 Nuthall Wy",4,19.6,-37.6246,145.01686,"Iconek","15/07/2017",3076,4,3,2009,"Whittlesea",3,631,1.55352347244434,0.522899881623181,2.32779790278807,0.205343844585345,-0.0244920895899982,"Grandes","Moderna","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1012000,6.00518051250378,TRUE,FALSE,5
"Newport","44 Challis St",2,8.4,-37.846,144.8729,"Williams","4/03/2017",3015,2,1,1940,"Hobsons Bay",1,244,-0.184447098139783,-0.763988558321116,-0.459046936787416,-1.1801435951042,0.31936940098523,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",8e+05,5.90308998699194,FALSE,FALSE,2
